xaxis,yaxis,filename,cluster,flog
-20.22,11.32,23889.00,3.00,14.80
-16.21,8.50,18752.00,3.00,21.10
-29.36,-4.38,14297.00,3.00,18.70
-16.97,6.04,23841.00,3.00,19.10
-10.90,-23.29,18833.00,3.00,10.20
-18.39,5.20,18285.00,3.00,27.20
-28.56,-4.55,14473.00,3.00,18.30
-18.63,11.86,18125.00,3.00,12.60
-26.27,-7.90,15725.00,3.00,65.70
-27.13,-2.82,18140.00,3.00,23.20
-26.94,5.78,24153.00,3.00,24.30
-27.98,9.33,24155.00,3.00,15.40
-21.13,5.78,15575.00,3.00,25.60
-14.50,-6.15,24611.00,3.00,29.60
-27.46,-28.59,15308.00,4.00,21.30
-27.70,-33.90,25227.00,4.00,8.70
-28.46,-32.71,25236.00,4.00,5.20
-32.86,-35.82,30765.00,4.00,9.30
-32.68,-40.45,14941.00,4.00,8.70
-28.12,-36.94,24333.00,4.00,8.60
-32.73,-37.44,22247.00,4.00,6.80
-30.70,-29.50,16854.00,4.00,6.80
-29.20,-39.57,19779.00,4.00,20.70
-33.14,-39.06,18426.00,4.00,8.70
-31.98,-32.30,16851.00,4.00,5.10
-30.70,-29.50,30259.00,4.00,6.80
-33.27,-33.30,24321.00,4.00,6.80
-33.19,-35.79,15871.00,4.00,8.70
-33.34,-39.86,17945.00,4.00,8.70
-29.58,-37.30,19908.00,4.00,19.80
-33.16,-36.86,15148.00,4.00,9.30
-33.63,-33.50,16488.00,4.00,6.80
-33.55,-35.81,13623.00,4.00,8.70
-27.18,-28.61,14242.00,4.00,40.00
-31.48,-39.46,16530.00,4.00,8.70
-32.88,-32.13,14282.00,4.00,7.30
-29.67,-36.58,20690.00,4.00,6.50
-33.85,-35.98,16354.00,4.00,8.70
-32.19,-35.91,20753.00,4.00,9.30
-27.97,-27.20,20862.00,4.00,11.40
-31.55,-39.01,15056.00,4.00,8.70
-25.04,-24.10,15027.00,4.00,19.60
-31.64,-39.86,25050.00,4.00,8.70
-32.90,-33.40,25053.00,4.00,6.80
-32.50,-36.83,14134.00,4.00,8.70
-28.67,-39.16,21291.00,4.00,13.30
-28.14,-38.01,19944.00,4.00,9.70
-23.62,-22.82,25087.00,4.00,24.50
-32.31,-38.99,19758.00,4.00,8.70
-32.15,-39.55,25148.00,4.00,8.70
-28.46,-32.71,31177.00,4.00,5.70
-28.91,-39.99,17886.00,4.00,17.10
-32.47,-39.85,15345.00,4.00,8.70
-29.75,-27.71,28127.00,4.00,28.70
-24.05,-21.88,16117.00,4.00,15.30
-24.08,-23.52,26855.00,4.00,21.90
-32.82,-36.51,26779.00,4.00,8.70
-25.33,-24.44,22852.00,4.00,14.80
-21.05,-21.11,22932.00,4.00,8.90
-32.74,-39.51,22972.00,4.00,8.70
-32.31,-33.77,25880.00,4.00,6.80
-33.07,-40.21,23237.00,4.00,8.70
-27.01,-38.11,14634.00,4.00,16.10
-33.19,-36.39,14614.00,4.00,8.70
-27.37,-32.32,26406.00,4.00,17.20
-27.86,-33.19,19160.00,4.00,6.90
-31.85,-40.23,17386.00,4.00,8.70
20.24,12.90,17388.00,4.00,9.30
-12.13,-25.91,26254.00,4.00,6.30
-32.54,-35.83,26236.00,4.00,8.70
-33.52,-36.96,23598.00,4.00,9.30
-31.98,-32.30,23633.00,4.00,5.60
-28.35,-33.42,26162.00,4.00,6.90
-32.52,-33.61,18959.00,4.00,6.80
-33.94,-36.37,17441.00,4.00,8.70
-27.37,-28.89,15883.00,4.00,10.30
-30.14,-28.09,18936.00,4.00,29.40
-27.70,-33.90,14513.00,4.00,9.40
-32.96,-34.01,25879.00,4.00,6.80
-10.83,-25.93,16150.00,4.00,6.90
-33.67,-33.92,22784.00,4.00,6.80
-31.91,-38.85,22765.00,4.00,8.70
-22.65,-21.60,28199.00,4.00,17.50
-11.61,-25.44,25520.00,4.00,6.70
-32.20,-40.47,15860.00,4.00,8.70
-27.86,-33.19,24117.00,4.00,6.90
-30.70,-29.50,15353.00,4.00,7.30
-27.44,-26.49,22468.00,4.00,16.30
-28.35,-33.42,18538.00,4.00,6.90
-32.19,-36.62,14799.00,4.00,9.30
-28.35,-33.42,25602.00,4.00,7.40
-25.62,-24.73,27660.00,4.00,8.20
-28.75,-28.84,15836.00,4.00,26.10
-27.69,-35.94,17094.00,4.00,7.70
-33.83,-36.77,19487.00,4.00,9.30
-32.05,-36.30,27457.00,4.00,8.70
-27.12,-25.40,27440.00,4.00,32.60
-27.25,-25.65,19460.00,4.00,46.60
-30.43,-28.98,15417.00,4.00,12.80
-32.67,-38.89,18580.00,4.00,8.70
-30.50,-40.63,19326.00,4.00,17.10
-29.04,-39.75,27043.00,4.00,13.00
-30.70,-29.50,19321.00,4.00,6.80
-26.51,-31.25,27014.00,4.00,9.50
-32.42,-34.26,19296.00,4.00,5.10
-33.29,-34.04,22768.00,4.00,6.80
-33.41,-39.39,17236.00,4.00,9.30
