xaxis,yaxis,filename,cluster,flog
-6.729289568942067312e+00,2.687523653015203351e+00,1.020000000000000000e+02,0.000000000000000000e+00,1.508999999999999986e+01
-6.659128639724444909e+00,4.133275250485712426e+00,2.600000000000000000e+02,0.000000000000000000e+00,1.351999999999999957e+01
-6.172408236686353966e+00,5.027839489168551834e-01,2.570000000000000000e+02,0.000000000000000000e+00,1.199000000000000021e+01
-2.815633234217600478e+00,4.411498298433921050e+00,2.560000000000000000e+02,0.000000000000000000e+00,1.113000000000000078e+01
-5.715700555317617670e+00,4.818182406360057790e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.516000000000000014e+01
-2.134592525724571033e+00,3.938065610333172373e+00,2.500000000000000000e+02,0.000000000000000000e+00,1.240000000000000036e+01
-4.489930731037966360e+00,4.660619631232977511e+00,2.480000000000000000e+02,0.000000000000000000e+00,1.438000000000000078e+01
-5.100791896394228253e+00,4.167947876113591299e+00,4.800000000000000000e+01,0.000000000000000000e+00,1.516000000000000014e+01
-5.831966837667942549e+00,3.396080067338145714e+00,7.500000000000000000e+01,0.000000000000000000e+00,1.003999999999999915e+01
-4.720261235070903005e+00,4.039399668403095944e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.357000000000000028e+01
-4.053328816616270203e+00,5.397217807093019459e+00,7.900000000000000000e+01,0.000000000000000000e+00,1.182000000000000028e+01
-6.751535548560682720e+00,4.687266016638413468e+00,5.300000000000000000e+01,0.000000000000000000e+00,1.516000000000000014e+01
-3.475220114844859154e+00,4.076368216892368501e+00,2.190000000000000000e+02,0.000000000000000000e+00,1.274000000000000021e+01
-5.353908634170047698e+00,3.524161417595410128e+00,9.900000000000000000e+01,0.000000000000000000e+00,1.351999999999999957e+01
2.029036810457462425e-01,1.027718918313893726e+00,1.450000000000000000e+02,0.000000000000000000e+00,1.199000000000000021e+01
-9.622205381756554488e+00,8.128615853684374670e+00,8.200000000000000000e+01,1.000000000000000000e+00,1.165000000000000036e+01
-8.651537147079968904e+00,7.600733900675550991e+00,1.080000000000000000e+02,1.000000000000000000e+00,1.541999999999999993e+01
-1.129410084881997101e+01,1.128803525539970920e+01,1.130000000000000000e+02,1.000000000000000000e+00,2.346000000000000085e+01
-9.094786234417494342e+00,8.111624697592041855e+00,9.600000000000000000e+01,1.000000000000000000e+00,1.871000000000000085e+01
-1.096507622829322592e+01,7.786489090330559470e+00,7.300000000000000000e+01,1.000000000000000000e+00,1.364000000000000057e+01
-1.214191264092175260e+01,1.045903602688065881e+01,7.800000000000000000e+01,1.000000000000000000e+00,1.987999999999999901e+01
-1.189390422935068159e+01,9.702691585054516565e+00,1.820000000000000000e+02,1.000000000000000000e+00,1.937000000000000099e+01
-1.165701070240393022e+01,9.016014504580541100e+00,1.480000000000000000e+02,1.000000000000000000e+00,1.946999999999999886e+01
-1.042839133985169831e+01,6.772424442651105991e+00,2.580000000000000000e+02,1.000000000000000000e+00,1.521000000000000085e+01
-1.015505415761542807e+01,8.662375760870952845e+00,2.360000000000000000e+02,1.000000000000000000e+00,1.325999999999999979e+01
-1.066359628865452969e+01,9.887920110527803175e+00,2.330000000000000000e+02,1.000000000000000000e+00,1.769000000000000128e+01
-1.053180056316706370e+01,7.739110075197649152e+00,2.290000000000000000e+02,1.000000000000000000e+00,1.364000000000000057e+01
-1.114818557453649284e+01,9.297764812584315308e+00,2.280000000000000000e+02,1.000000000000000000e+00,1.597000000000000064e+01
-1.036397461837777811e+01,6.902408762330340508e+00,2.240000000000000000e+02,1.000000000000000000e+00,1.289000000000000057e+01
-1.033731662363851811e+01,1.025857403265383994e+01,2.220000000000000000e+02,1.000000000000000000e+00,2.069000000000000128e+01
-1.176546617566500963e+01,1.085842535695189603e+01,1.340000000000000000e+02,1.000000000000000000e+00,2.562000000000000099e+01
-9.483048542049990814e+00,7.613644152239928964e+00,2.180000000000000000e+02,1.000000000000000000e+00,1.382000000000000028e+01
